Método do Ponto Fixo da função f(x)=sen(x)x+4
I=[1,5], Precisão=1e-10, X0=3.0 e Número Máximo de Iterações=500.
+----------+---+---+-------------------+--------------------+--------------------+
| Iteração | a | b |         x         |        f(x)        |       |f(x)|       |
+----------+---+---+-------------------+--------------------+--------------------+
|    0     | 1 | 5 | 3.000000000000000 | 4.423360024179601  | 4.423360024179601  |
|    1     | 1 | 5 |      28.34467     | 2.008001193703839  | 2.008001193703839  |
|    2     | 1 | 5 |     -56.91704     | 24.495744549526592 | 24.495744549526592 |
|    3     | 1 | 5 |     -11.10807     | -7.037856196649418 | 7.037856196649418  |
|    4     | 1 | 5 |      4.02544      | 0.887576429181061  | 0.887576429181061  |
|    5     | 1 | 5 |      -5.17339     | -0.633328586395147 | 0.633328586395147  |
|    6     | 1 | 5 |      4.46624      | -0.331618500725066 | 0.331618500725066  |
|    7     | 1 | 5 |      -4.12432     | 0.568525266416367  | 0.568525266416367  |
|    8     | 1 | 5 |      4.80763      | -0.785841796275850 | 0.785841796275850  |
|    9     | 1 | 5 |      -4.01821     | 0.911685648295204  | 0.911685648295204  |
|    10    | 1 | 5 |      5.20441      | -0.587068606505273 | 0.587068606505273  |
|    11    | 1 | 5 |      -4.53833     | -0.469752975068260 | 0.469752975068260  |
|    12    | 1 | 5 |      4.06137      | 0.769320097130979  | 0.769320097130979  |
|    13    | 1 | 5 |      -5.02850     | -0.779345715286487 | 0.779345715286487  |
|    14    | 1 | 5 |      4.20853      | 0.314492959233546  | 0.314492959233546  |
|    15    | 1 | 5 |      -4.56765     | -0.519887637542022 | 0.519887637542022  |
|    16    | 1 | 5 |      4.04227      | 0.831886398734627  | 0.831886398734627  |
|    17    | 1 | 5 |      -5.10369     | -0.717919906090162 | 0.717919906090162  |
|    18    | 1 | 5 |      4.32707      | -0.009799508082541 | 0.009799508082541  |
|    19    | 1 | 5 |      -4.31649     | 0.017379809427478  | 0.017379809427478  |
|    20    | 1 | 5 |      4.33533      | -0.030780866062663 | 0.030780866062663  |
|    21    | 1 | 5 |      -4.30222     | 0.054623858555156  | 0.054623858555156  |
|    22    | 1 | 5 |      4.36179      | -0.096445988211356 | 0.096445988211356  |
|    23    | 1 | 5 |      -4.25910     | 0.171032701521081  | 0.171032701521081  |
|    24    | 1 | 5 |      4.44934      | -0.296292036985159 | 0.296292036985159  |
|    25    | 1 | 5 |      -4.14249     | 0.512195707446589  | 0.512195707446589  |
|    26    | 1 | 5 |      4.75083      | -0.747322708381593 | 0.747322708381593  |
|    27    | 1 | 5 |      -4.00296     | 0.962826015305796  | 0.962826015305796  |
|    28    | 1 | 5 |      5.27195      | -0.467914540808437 | 0.467914540808437  |
|    29    | 1 | 5 |      -4.71983     | -0.719700374161772 | 0.719700374161772  |
|    30    | 1 | 5 |      4.00011      | 0.972416574608835  | 0.972416574608835  |
|    31    | 1 | 5 |      -5.28489     | -0.442209011929061 | 0.442209011929061  |
|    32    | 1 | 5 |      4.75879      | -0.753670958353217 | 0.753670958353217  |
|    33    | 1 | 5 |      -4.00431     | 0.958273089000402  | 0.958273089000402  |
|    34    | 1 | 5 |      5.26584      | -0.479735284455058 | 0.479735284455058  |
|    35    | 1 | 5 |      -4.70192     | -0.701661683692453 | 0.701661683692453  |
|    36    | 1 | 5 |      4.00022      | 0.972050935477009  | 0.972050935477009  |
|    37    | 1 | 5 |      -5.28439     | -0.443209237077144 | 0.443209237077144  |
|    38    | 1 | 5 |      4.75728      | -0.752485058586290 | 0.752485058586290  |
|    39    | 1 | 5 |      -4.00403     | 0.959206397559483  | 0.959206397559483  |
|    40    | 1 | 5 |      5.26709      | -0.477332038164091 | 0.477332038164091  |
|    41    | 1 | 5 |      -4.70556     | -0.705451382183345 | 0.705451382183345  |
|    42    | 1 | 5 |      4.00009      | 0.972475670452408  | 0.972475670452408  |
|    43    | 1 | 5 |      -5.28497     | -0.442047200879847 | 0.442047200879847  |
|    44    | 1 | 5 |      4.75904      | -0.753861765184533 | 0.753861765184533  |
|    45    | 1 | 5 |      -4.00436     | 0.958119186721675  | 0.958119186721675  |
|    46    | 1 | 5 |      5.26563      | -0.480130596290897 | 0.480130596290897  |
|    47    | 1 | 5 |      -4.70132     | -0.701032351187951 | 0.701032351187951  |
|    48    | 1 | 5 |      4.00025      | 0.971963940937899  | 0.971963940937899  |
|    49    | 1 | 5 |      -5.28428     | -0.443446978028538 | 0.443446978028538  |
|    50    | 1 | 5 |      4.75692      | -0.752201555299489 | 0.752201555299489  |
|    51    | 1 | 5 |      -4.00397     | 0.959423668256755  | 0.959423668256755  |
|    52    | 1 | 5 |      5.26738      | -0.476771102152957 | 0.476771102152957  |
